,misc_price_min,misc_price_max,display_size,battery,memory_ram_gb,memory_rom_gb,main_camera_resolution,selfie_camera_resolution,display_resolution,network_technology,num_main_camera,has_oled_display,has_memory_card_slot,has_stereo_speakers,has_3.5mm_jack,has_wlan_5ghz,has_nfc,has_wireless_charging,is_waterproof
1162,215.0,420.0,5.499999999999999,3259.999999999998,5.999999999999998,127.99999999999996,12.0,5.0,HD,5G,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1741,215.0,420.0,5.0,1920.000000000001,0.9999999999999998,8.000000000000002,16.0,2.0,HD,3G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
214,420.0,1600.0,6.570000000000001,5000.000000000003,5.999999999999998,127.99999999999996,19.0,16.0,QHD,5G,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1117,215.0,420.0,6.800589574178029,5000.000000000003,2.0000000000000004,16.0,12.0,5.0,HD,4G,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1585,420.0,1600.0,6.26,3349.999999999998,3.999999999999999,63.99999999999999,12.0,24.0,FHD,4G,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
777,420.0,1600.0,6.499999999999999,4000.000000000002,3.999999999999999,127.99999999999996,13.0,16.0,FHD,4G,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1571,215.0,420.0,6.390000000000001,4000.000000000002,3.0,8.000000000000002,19.0,20.0,FHD,4G,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1668,420.0,1600.0,5.499999999999999,3424.5353610798206,5.999999999999998,63.99999999999999,13.0,16.0,FHD,4G,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
748,420.0,1600.0,5.200000000000001,5225.525647301359,2.0000000000000004,63.99999999999999,13.0,13.0,FHD,4G,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
489,215.0,420.0,5.700000000000001,2281.660321710724,5.999999999999998,63.99999999999999,19.0,8.0,QHD,4G,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1691,420.0,1600.0,5.499999999999999,5000.000000000003,3.0,128.00000000000009,13.0,13.0,FHD,4G,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1735,215.0,420.0,4.700000000000001,2200.0,0.9999999999999998,8.000000000000002,18.0,2.0,HD,4G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1016,215.0,420.0,4.700000000000001,2539.9999999999995,0.9999999999999998,8.000000000000002,12.0,2.0,qHD,3G,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
359,215.0,420.0,5.71,2999.9999999999995,6.000000000000001,16.0,14.0,8.0,HD,4G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
636,420.0,1600.0,5.499999999999999,3699.999999999998,3.999999999999999,127.99999999999996,13.0,16.0,FHD,4G,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1383,215.0,420.0,5.0,2599.9999999999995,1.5,16.0,10.0,2.0,HD,4G,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1648,215.0,420.0,4.700000000000001,2000.0,2.0000000000000004,8.000000000000002,19.0,2.0,HD,4G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1006,215.0,420.0,5.0,2539.9999999999995,0.9999999999999998,8.000000000000002,16.0,2.0,HD,3G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1465,420.0,1600.0,5.999999999999999,3715.0044655390216,3.0,8.000000000000009,19.0,4.0,FHD,4G,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
778,420.0,1600.0,4.586810091678849,3749.9999999999977,3.999999999999999,63.99999999999999,19.0,2.0,FHD,4G,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
418,215.0,420.0,4.5,2000.0,0.9999999999999998,3.9999999999999982,13.0,2.0,qHD,4G,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
754,215.0,420.0,5.0,1949.9999999999995,0.9999999999999998,3.9999999999999982,16.0,2.0,HD,3G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1140,215.0,420.0,5.499999999999999,2999.9999999999995,2.0000000000000004,16.0,16.0,3.0,FHD,4G,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1120,420.0,1600.0,6.2,2999.9999999999995,5.999999999999998,127.99999999999996,16.0,12.0,FHD,4G,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
978,420.0,1600.0,5.499999999999999,3269.01581613785,3.0,128.00000000000009,13.0,8.0,QHD,4G,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
248,215.0,420.0,6.529999999999999,5019.999999999997,5.999999999999998,127.99999999999996,19.0,13.0,FHD,4G,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1812,215.0,420.0,5.200000000000001,4000.000000000002,3.0,127.99999999999996,13.0,8.0,HD,4G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
68,215.0,420.0,6.21,3499.9999999999977,2.0000000000000004,32.0,13.0,2.0,HD,4G,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
850,215.0,420.0,5.45,2999.9999999999995,0.9999999999999998,16.0,16.0,2.0,HD,4G,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1509,420.0,1600.0,6.300000000000001,3314.999999999998,3.999999999999999,127.99999999999996,16.0,16.0,FHD,4G,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
289,215.0,420.0,6.65,5000.000000000003,5.999999999999998,3.9999999999999982,19.0,16.0,FHD,4G,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1716,215.0,420.0,5.0,2399.999999999999,0.9999999999999998,8.000000000000002,13.0,5.0,QHD,4G,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
240,215.0,420.0,5.9,3399.999999999999,5.999999999999998,63.99999999999999,16.0,8.0,FHD,4G,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1104,215.0,420.0,5.999999999999999,2449.999999999999,0.9999999999999998,3.9999999999999982,18.0,5.0,FHD,3G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
932,215.0,420.0,5.499999999999999,2500.0000000000005,0.9999999999999998,8.000000000000002,19.0,2.0,HD,4G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
618,215.0,420.0,5.499999999999999,2500.0000000000005,2.0000000000000004,8.000000000000002,13.0,5.0,HD,4G,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
304,215.0,420.0,4.211936894351147,4000.000000000002,2.0000000000000004,32.0,13.0,8.0,FHD,4G,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
801,215.0,420.0,5.0,2999.9999999999995,2.0000000000000004,16.0,13.0,2.0,HD,4G,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
210,215.0,420.0,4.428356971866118,5000.000000000003,3.999999999999999,127.99999999999996,13.0,8.0,FHD,4G,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
785,215.0,420.0,6.1000000000000005,4000.000000000002,1.5,63.99999999999999,19.0,24.0,FHD,3G,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1367,215.0,420.0,6.999999999999998,4000.000000000002,1.5,8.000000000000002,18.0,2.0,HD,4G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
922,215.0,420.0,5.0,2300.0000000000005,2.0000000000000004,16.0,13.0,2.0,HD,4G,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
161,215.0,420.0,7.27916952680224,4000.000000000002,2.0000000000000004,32.0,12.0,5.0,FHD,4G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
973,215.0,420.0,4.256798695333513,2500.0000000000005,1.5,16.0,13.0,5.0,HD,4G,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
686,215.0,420.0,5.200000000000001,2999.9999999999995,2.0000000000000004,16.0,13.0,8.0,FHD,4G,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
861,215.0,420.0,5.0,4000.000000000002,0.9999999999999998,8.000000000000002,16.0,2.0,HD,3G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
211,420.0,1600.0,6.529999999999999,5000.000000000003,6.000000000000001,127.99999999999996,13.0,16.0,QHD,4G,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
570,215.0,420.0,5.0,2000.0,0.9999999999999998,8.000000000000002,12.0,2.0,HD,3G,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1042,215.0,420.0,5.700000000000001,2364.6284426559896,3.999999999999999,63.99999999999999,12.0,5.0,QHD,4G,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1718,215.0,420.0,4.133475810409561,2000.0,0.9999999999999998,8.000000000000002,18.0,2.0,qHD,4G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
268,215.0,420.0,6.390000000000001,4000.000000000002,3.999999999999999,127.99999999999996,19.0,20.0,FHD,4G,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1079,215.0,420.0,5.999999999999999,2999.9999999999995,0.9999999999999998,8.000000000000002,18.0,5.0,QHD,4G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
329,215.0,420.0,6.800000000000002,4299.999999999997,1.5,8.000000000000002,12.0,10.0,QHD,4G,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1802,420.0,1600.0,5.0,2840.000000000001,2.0000000000000004,127.99999999999996,13.0,4.0,FHD,4G,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1572,215.0,420.0,6.26,4000.000000000002,3.999999999999999,63.99999999999999,12.0,8.0,HD,4G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1660,420.0,1600.0,5.700000000000001,3449.9999999999995,5.999999999999998,63.99999999999999,14.0,8.0,FHD,4G,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1040,215.0,420.0,6.979700118738913,2999.9999999999995,3.0,16.0,13.0,5.0,HD,4G,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
119,215.0,420.0,4.364838558949283,4000.000000000002,3.999999999999999,63.99999999999999,13.0,8.0,HD,4G,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
615,420.0,1600.0,5.499999999999999,4324.85455250906,3.999999999999999,63.99999999999999,13.0,5.0,FHD,4G,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1870,420.0,1600.0,5.700000000000001,3340.0000000000023,3.0,127.99999999999996,19.0,5.0,QHD,4G,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
987,215.0,420.0,5.0,2125.0,1.5,8.000000000000002,12.0,2.0,HD,4G,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1425,420.0,1600.0,5.990000000000001,2900.0000000000005,3.999999999999999,127.99999999999996,12.0,16.0,FHD,5G,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
800,215.0,420.0,6.281904937940758,4000.000000000002,2.0000000000000004,16.0,12.0,4.0,QHD,4G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1686,215.0,420.0,5.499999999999999,3140.0000000000014,3.999999999999999,16.0,13.0,24.0,HD,4G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
588,215.0,420.0,5.0,3079.9999999999995,2.0000000000000004,16.0,13.0,2.0,HD,4G,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
74,420.0,1600.0,6.390000000000001,4000.000000000002,5.999999999999998,63.99999999999999,19.0,16.0,FHD,4G,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1023,215.0,420.0,5.700000000000001,3100.0000000000005,3.999999999999999,63.99999999999999,12.0,16.0,HD,4G,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1428,420.0,1600.0,5.999999999999999,3130.000000000001,5.999999999999998,63.99999999999999,16.0,16.0,QHD,4G,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
338,215.0,420.0,4.130027442587108,3499.9999999999977,3.999999999999999,32.0,13.0,8.0,HD,4G,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1394,420.0,1600.0,5.1,3652.2535521468967,3.0,32.0,16.0,5.0,QHD,4G,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
309,215.0,420.0,6.7,4499.999999999999,2.0000000000000004,3.9999999999999982,12.0,10.0,QHD,4G,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
501,215.0,420.0,5.499999999999999,5000.000000000003,2.0000000000000004,32.0,13.0,5.0,HD,4G,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
87,215.0,420.0,5.45,2999.9999999999995,2.0000000000000004,16.0,12.0,2.0,HD,4G,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1458,420.0,1600.0,5.200000000000001,5047.966178024496,3.999999999999999,32.0,19.0,13.0,FHD,4G,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1341,215.0,420.0,4.700000000000001,2000.0,0.9999999999999998,8.000000000000002,12.0,2.0,qHD,4G,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
767,215.0,420.0,6.26,4000.000000000002,3.0,127.99999999999996,13.0,16.0,HD,4G,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1751,215.0,420.0,5.0,2100.0000000000005,0.9999999999999998,8.000000000000002,16.0,2.0,HD,3G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1745,215.0,420.0,5.0,2000.0,0.9999999999999998,8.000000000000002,16.0,2.0,HD,3G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
542,215.0,420.0,6.708878662832598,4179.999999999999,2.0000000000000004,16.0,10.0,5.0,QHD,4G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
862,215.0,420.0,4.700000000000001,2000.0,0.9999999999999998,16.0,16.0,3.0,HD,3G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1482,420.0,1600.0,4.436866094552883,2999.9999999999995,0.9999999999999998,8.000000000000002,13.0,2.0,qHD,4G,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1771,215.0,420.0,5.0,2500.0000000000005,2.0000000000000004,16.0,13.0,8.0,HD,4G,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
855,215.0,420.0,4.184224568237233,2620.0000000000005,2.0000000000000004,16.0,19.0,5.0,HD,4G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1664,215.0,420.0,5.700000000000001,3100.0000000000005,3.999999999999999,32.0,16.0,10.0,FHD,4G,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1053,420.0,1600.0,5.200000000000001,2560.000000000001,3.999999999999999,127.99999999999996,19.0,5.0,FHD,4G,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
746,420.0,1600.0,5.499999999999999,2599.9999999999995,5.999999999999998,127.99999999999996,13.0,5.0,qHD,4G,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1326,215.0,420.0,5.999999999999999,3299.999999999998,2.0000000000000004,16.0,13.0,2.0,HD,4G,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
659,215.0,420.0,5.999999999999999,3519.9999999999977,3.999999999999999,3.9999999999999982,13.0,8.0,QHD,4G,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
287,215.0,420.0,6.65,5000.000000000003,0.9999999999999998,127.99999999999996,19.0,16.0,FHD,4G,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1773,215.0,420.0,4.109807360841234,2500.0000000000005,2.0000000000000004,16.0,18.0,5.0,HD,4G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
545,215.0,420.0,4.064080888818823,2800.000000000001,2.0000000000000004,16.0,19.0,8.0,HD,3G,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
